Date,Recorded at,Scheduled for,Amount,Activity,Pending,Raw description,Description,Category folder,Category,Street address,City,State,Zip,Latitude,Longitude,Memo
2014/08/15,2014-08-14 06:31:57 PM -0700,,-14.03,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2014/08/15,2014-08-14 06:56:03 PM -0700,,-16.26,Signature purchase,false,PEI WEI #0104      Q02,Pei Wei 0104 Q02,Food & Drink,Fast Food,0104 Q02,Vraňany,Středočeský kraj,277 07,50.3193893,14.3415619,
2014/08/15,2014-08-15 02:45:42 PM -0700,,-5.24,Signature purchase,false,STARBUCKS #10317 IDAHO,Starbucks,Food & Drink,Fast Food,,,,,,,
2014/08/16,2014-08-16 11:47:02 AM -0700,,-25.88,Signature purchase,false,MSFT   *XBOX LIVE,Xbox Live,Uncategorized,Unknown,,,,,,,
2014/08/17,2014-08-17 02:39:59 PM -0700,,-11.15,Pin purchase,false,KING SOOPERS,King Soopers,Transportation,Gas,101 Englewood Pkwy,Englewood,CO,"",39.655746,-104.989422,
2014/08/17,2014-08-17 03:31:51 PM -0700,,-18.47,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,600 Marshall Rd,Superior,CO,"",39.95952,-105.174426,
2014/08/17,2014-08-17 04:08:44 PM -0700,,-3.18,Pin purchase,false,COSTCO GAS #04,Costco Gas,Transportation,Gas,"",San Francisco,CA,"",37.727239,-123.032229,
2014/08/17,2014-08-17 09:22:29 AM -0700,,-18.12,Signature purchase,false,MCDONALD'S F17621,Mcdonald's,Food & Drink,Fast Food,,,,,,,
2014/08/18,2014-08-18 04:19:16 PM -0700,,-10.02,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2014/08/18,2014-08-18 04:36:29 PM -0700,,-4.20,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2014/08/18,2014-08-18 10:31:28 AM -0700,,-3.10,Signature purchase,false,MSFT   *BILLING,Billing,Uncategorized,Unknown,,,,,,,
2014/08/20,2014-08-19 05:34:53 PM -0700,,-15.17,Signature purchase,false,NOODLES & CO 150,Noodles & Co,Food & Drink,Restaurants,,,,,,,
2014/08/20,2014-08-19 08:08:29 PM -0700,,-32.00,Pin purchase,false,KING SOOPERS,King Soopers,Transportation,Gas,1650 30th St,Boulder,CO,"",40.015818,-105.251755,
2014/08/19,2014-08-19 11:20:05 AM -0700,,-9.64,Signature purchase,false,LINDSAYS BOULDER DELI,Lindsays Boulder Deli,Food & Drink,Other,,,,,,,
2014/08/22,2014-08-22 03:25:47 AM -0700,,520.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/08/24,2014-08-23 06:15:28 PM -0700,,-11.66,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/08/24,2014-08-23 07:10:41 PM -0700,,-50.38,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,480 U.S. 287,LaFayette,CO,"",40.001841,-105.101701,
2014/08/27,2014-08-27 09:06:03 AM -0700,,-6.31,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,"",Clifton,CO,"",39.076582,-108.460316,
2014/08/30,2014-08-29 07:50:53 PM -0700,,-4.29,Signature purchase,false,APL* ITUNES.COM/BILL,Itunes.com Bill,Culture,Music,,,,,,,
2014/08/30,2014-08-29 07:59:06 PM -0700,,-8.66,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/08/30,2014-08-30 03:31:17 PM -0700,,-9.50,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/08/31,2014-08-31 03:00:46 PM -0700,,-106.28,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,600 Marshall Rd,Superior,CO,"",39.95952,-105.174426,
2014/08/31,2014-08-31 10:18:44 AM -0700,,-6.85,Signature purchase,false,THE DARK HORSE,The Dark Horse,Food & Drink,Restaurants,,,,,,,
2014/09/01,2014-09-01 12:03:45 PM -0700,,-7.50,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/01,2014-09-01 12:57:54 PM -0700,,-41.67,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,"",Glendale,CO,"",40.086911,-105.371546,
2014/09/02,2014-09-02 02:08:24 PM -0700,,-71.86,Signature purchase,false,ACT*BoulderParksAndRec,Boulderparksandrec,Uncategorized,Unknown,,,,,,,
2014/09/04,2014-09-03 06:17:14 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/04,2014-09-04 06:30:04 AM -0700,,-3.00,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2014/09/05,2014-09-05 03:30:40 AM -0700,,520.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/09/06,2014-09-05 05:16:46 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/05,2014-09-05 07:09:51 AM -0700,,-2.75,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2014/09/05,2014-09-05 11:56:04 AM -0700,,-72.50,Pin purchase,false,TARGET T0064,Target,Food & Drink,Groceries,2800 Pearl St,Boulder,CO,"",40.021737,-105.255974,
2014/09/07,2014-09-06 05:25:55 PM -0700,,-6.50,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/07,2014-09-07 02:03:01 PM -0700,,-15.84,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,2810 Quebec St,Denver,CO,"",39.756551,-104.901383,
2014/09/09,2014-09-08 05:43:03 PM -0700,,-12.50,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/11,2014-09-11 07:38:44 AM -0700,,-3.75,Signature purchase,false,BOULDER PARKING-CAGID,Boulder Parking Cagid,Uncategorized,Unknown,,,,,,,
2014/09/12,2014-09-12 02:31:38 PM -0700,,-5.75,Signature purchase,false,SQ *STELLA'S GOURMET C,Stella's Gourmet C,Food & Drink,Restaurants,,,,,,,
2014/09/13,2014-09-12 07:15:13 PM -0700,,-28.00,Signature purchase,false,DENVER PEARL BREWING C,Denver Pearl Brewing C,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/13,2014-09-13 01:26:48 PM -0700,,-9.50,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/13,2014-09-13 02:18:01 PM -0700,,-93.33,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,"",Glendale,CO,"",40.086911,-105.371546,
2014/09/13,2014-09-13 08:11:02 AM -0700,,-7.74,Signature purchase,false,SQ *STEAM ESPRESSO BAR,Steam Espresso Bar,Uncategorized,Other Shopping,,,,,,,
2014/09/13,2014-09-13 09:56:29 AM -0700,,-5.78,Signature purchase,false,STARBUCKS #08971 DENVE,Starbucks,Food & Drink,Fast Food,,,,,,,
2014/09/13,2014-09-13 10:46:25 AM -0700,,-74.50,Signature purchase,false,CONOCO-MGM 6529,Conoco Mgm,Transportation,Gas,,,,,,,
2014/09/15,2014-09-14 06:00:35 PM -0700,,-26.23,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,500 E Bromley Ln,Brighton,CO,"",39.970389,-104.816028,
2014/09/15,2014-09-15 04:50:48 PM -0700,,-82.00,Pin purchase,false,2539 Pearl Street,2539 Pearl Street,Uncategorized,Cash,2539 Pearl Street,Boulder,CO,"",40.027443,-105.25174,
2014/09/17,2014-09-17 10:09:38 AM -0700,,-2.28,Signature purchase,false,STARBUCKS #05548 BOULD,Starbucks,Food & Drink,Fast Food,,,,,,,
2014/09/19,2014-09-18 07:34:31 PM -0700,,-16.39,Signature purchase,false,DOTS DINER ON THE HILL,Dots Diner On The Hill,Food & Drink,Fast Food,,,,,,,
2014/09/19,2014-09-19 03:29:20 AM -0700,,520.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/09/20,2014-09-19 06:34:36 PM -0700,,-10.15,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2014/09/20,2014-09-20 04:15:11 PM -0700,,-4.00,Pin purchase,false,AMAZON.COM,Amazon.com,Uncategorized,Unknown,,,,,,,
2014/09/21,2014-09-20 07:01:08 PM -0700,,-8.13,Signature purchase,false,GARBANZO MEDITERRANEAN,Gmg Acquisition,Food & Drink,Restaurants,,,,,,,
2014/09/21,2014-09-21 02:00:48 PM -0700,,-156.87,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,600 Marshall Rd,Superior,CO,"",39.95952,-105.174426,
2014/09/21,2014-09-21 03:22:12 PM -0700,,-7.05,Signature purchase,false,CHIPOTLE 0894,Chipotle Mexican Grill,Food & Drink,Fast Food,,,,,,,
2014/09/21,2014-09-21 04:09:06 PM -0700,,-76.00,Pin purchase,false,PETSMART INC 1,PetSmart Palmdale,Pets,Pet Food,39523 10th St W,Palmdale,CA,"",34.600604,-118.149343,
2014/09/21,2014-09-21 04:47:38 PM -0700,,-18.25,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,"",Glendale,CO,"",40.086911,-105.371546,
2014/09/22,2014-09-21 07:38:01 PM -0700,,-11.53,Signature purchase,false,ILLEGAL PETES,Illegal Petes,Food & Drink,Restaurants,,,,,,,
2014/09/21,2014-09-21 11:50:42 AM -0700,,-43.50,Pin purchase,false,MICHAELS STORE,Michaels,Personal,Hobbies,4925 Junipero Serra Blvd,Colma,CA,"",37.67467,-122.465469,
2014/09/23,2014-09-22 06:35:10 PM -0700,,-18.39,Signature purchase,false,KHOW THAI CAFE,Khow Thai Cafe,Food & Drink,Restaurants,,,,,,,
2014/09/24,2014-09-23 06:06:45 PM -0700,,-11.31,Signature purchase,false,FEDEX 780143145169,Fedex,Home,Moving,,,,,,,
2014/09/24,2014-09-23 06:06:45 PM -0700,,-4.00,Signature purchase,false,AMAZON MKTPLACE PMTS,Amazon Mktplace Pmts,Culture,Books,,,,,,,
2014/09/24,2014-09-24 07:23:09 AM -0700,,-6.49,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,9731 W 58th Ave,Arvada,CO,"",39.803219,-105.106616,
2014/09/26,2014-09-26 03:20:45 PM -0700,,-49.30,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/09/26,2014-09-26 03:24:44 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/09/27,2014-09-26 07:50:01 PM -0700,,-6.00,Signature purchase,false,DIA PARKING OPERATIONS,Dia Parking Operations,Transportation,Parking & Tolls,,,,,,,
2014/09/27,2014-09-27 02:05:38 PM -0700,,-4.63,Pin purchase,false,MICHAELS STORE,4800 Baseln Rd A Boulder Cous,Personal,Hobbies,,,,,,,
2014/09/27,2014-09-27 02:14:20 PM -0700,,-7.00,Signature purchase,false,SQ *GLACIER HOMEMADE E,Glacier Homemade E,Food & Drink,Other,,,,,,,
2014/09/28,2014-09-27 06:02:54 PM -0700,,-41.55,Signature purchase,false,NEPAL CUISINE,Nepal Cuisine,Food & Drink,Restaurants,,,,,,,
2014/09/27,2014-09-27 10:35:49 AM -0700,,-46.46,Signature purchase,false,DOTS DINER ON THE HILL,Dots Diner On The Hill,Food & Drink,Fast Food,,,,,,,
2014/09/28,2014-09-28 01:05:24 PM -0700,,-59.11,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.015818,-105.251755,
2014/09/28,2014-09-28 02:43:54 PM -0700,,-43.33,Pin purchase,false,BEDBATH&BEYOND# BE,Bedbath&Beyond Be,Home,Furnishings,"",North Charleston,SC,"",32.917342,-80.06515,
2014/09/28,2014-09-28 10:36:43 AM -0700,,-24.88,Pin purchase,false,MICHAELS STORE,4800 Baseln Rd A Boulder Cous,Personal,Hobbies,,,,,,,
2014/09/28,2014-09-28 11:14:21 AM -0700,,-96.04,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/10/03,2014-10-03 02:53:31 PM -0700,,-61.00,Pin purchase,false,1535 Pearl St,Mountain Sun P,Uncategorized,Cash,,,,,,,
2014/10/03,2014-10-03 03:38:20 AM -0700,,520.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/10/04,2014-10-03 07:38:28 PM -0700,,-9.15,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/10/04,2014-10-04 10:09:57 AM -0700,,-54.22,Pin purchase,false,KING SOOPERS,600 South Broadway Boulder Cous,Transportation,Gas,,,,,,,
2014/10/04,2014-10-04 12:26:36 PM -0700,,-62.75,Pin purchase,false,303 Main Street,Oskar Blues,Uncategorized,Cash,,,,,,,
2014/10/05,2014-10-05 12:00:17 PM -0700,,-215.00,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/10/06,2014-10-06 10:53:51 AM -0700,,-21.00,Pin purchase,false,1535 Pearl St,Mountain Sun P,Uncategorized,Cash,,,,,,,
2014/10/08,2014-10-07 08:57:10 PM -0700,,-21.00,Pin purchase,false,1535 PEARL ST,Southern Sun P,Uncategorized,Cash,,,,,,,
2014/10/09,2014-10-09 03:18:17 AM -0700,,50.00,Check deposit,false,MOBILE_CK_DEPOSIT,Mobile Check Deposit,Uncategorized,Unknown,,,,,,,
2014/10/09,2014-10-09 03:18:17 AM -0700,,200.00,Check deposit,false,MOBILE_CK_DEPOSIT,Mobile Check Deposit,Uncategorized,Unknown,,,,,,,
2014/10/11,2014-10-10 05:34:55 PM -0700,,-58.83,Signature purchase,false,ALOY THAI CUISINE,Chy Thai Cuisine,Food & Drink,Restaurants,,,,,,,
2014/10/11,2014-10-10 05:45:35 PM -0700,,-4.75,Signature purchase,false,MCDONALD'S F109,Mcdonald's,Food & Drink,Fast Food,,,,,,,
2014/10/11,2014-10-11 01:45:33 PM -0700,,-6.00,Signature purchase,false,IN *COTTONWOOD FARM,Cottonwood Farm,Food & Drink,Restaurants,,,,,,,
2014/10/11,2014-10-11 02:15:55 PM -0700,,-11.81,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/10/11,2014-10-11 02:22:02 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/10/12,2014-10-11 05:01:26 PM -0700,,-20.50,Signature purchase,false,THE DARK HORSE,The Dark Horse,Food & Drink,Restaurants,,,,,,,
2014/10/12,2014-10-11 06:06:37 PM -0700,,-18.66,Pin purchase,false,WHOLE FOODS MARK 2,Whole Foods Mark,Food & Drink,Groceries,,,,,,,
2014/10/12,2014-10-12 01:35:36 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/10/13,2014-10-12 06:34:39 PM -0700,,-44.99,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/10/12,2014-10-12 10:57:50 AM -0700,,-15.91,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/10/15,2014-10-14 05:28:19 PM -0700,,-6.62,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/10/15,2014-10-14 05:38:13 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/10/16,2014-10-15 05:55:55 PM -0700,,-18.83,Signature purchase,false,CHIPOTLE 0011,Chipotle Mexican Grill,Food & Drink,Fast Food,,,,,,,
2014/10/16,2014-10-16 02:03:38 PM -0700,,-20.00,Signature purchase,false,KING SOOPERS FUEL #066,King Soopers Fuel,Transportation,Gas,,,,,,,
2014/10/17,2014-10-16 06:11:12 PM -0700,,-18.02,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/10/17,2014-10-17 03:46:34 AM -0700,,520.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/10/18,2014-10-17 07:25:06 PM -0700,,-58.22,Signature purchase,false,CALIFORNIA PIZZA 242,California Pizza Kit,Food & Drink,Restaurants,,,,,,,
2014/10/18,2014-10-18 01:52:13 PM -0700,,-99.81,Pin purchase,false,TARGET T0064,Target Bould Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/10/18,2014-10-18 03:17:30 PM -0700,,-16.00,Signature purchase,false,SLOT CAR SPEEDWAY,Slot Car Speedway,Business,Services,,,,,,,
2014/10/22,2014-10-22 04:08:46 PM -0700,,-50.00,C2c,false,Instant Transfer,Instant Transfer,Uncategorized,Unknown,,,,,,,
2014/10/25,2014-10-24 07:11:04 PM -0700,,-30.58,Signature purchase,false,ON THE BORDER,On The Border,Food & Drink,Restaurants,,,,,,,
2014/10/25,2014-10-24 07:22:44 PM -0700,,-5.31,Signature purchase,false,CHICK-FIL-A #03120,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2014/10/25,2014-10-25 04:50:01 PM -0700,,-295.57,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/10/26,2014-10-26 02:57:13 PM -0700,,-8.00,Signature purchase,false,SHORT STOP TABLE MESA,Short Stop Table Mesa,Uncategorized,Unknown,,,,,,,
2014/10/26,2014-10-26 03:11:15 PM -0700,,-10.87,Signature purchase,false,DAIRY QUEEN OJ 12406 D,Dairy Queen Oj,Food & Drink,Fast Food,,,,,,,
2014/10/27,2014-10-27 01:44:37 PM -0700,,-3.00,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2014/10/30,2014-10-30 04:19:26 PM -0700,,38.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2014/10/31,2014-10-30 06:28:37 PM -0700,,-25.61,Signature purchase,false,MURPHYS SOUTH,Murphys South,Food & Drink,Restaurants,,,,,,,
2014/10/31,2014-10-31 03:35:30 AM -0700,,520.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/11/01,2014-11-01 04:20:07 AM -0700,,0.01,ACH,false,INTEREST_CREDIT,Interest_Credit,Income,Other,,,,,,,
2014/11/02,2014-11-02 01:09:07 PM -0700,,-143.17,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/11/02,2014-11-02 01:48:30 PM -0700,,-34.58,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/11/02,2014-11-02 02:21:45 PM -0700,,-35.19,Pin purchase,false,COSTCO GAS #04,Costco Gas,Transportation,Gas,"",Fort Worth,TX,"",32.779542,-97.346335,
2014/11/02,2014-11-02 11:27:52 AM -0700,,-3.00,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2014/11/04,2014-11-03 07:56:06 PM -0700,,-33.86,Signature purchase,false,QDOBA MEXICAN GRILL-03,Qdoba Restaurant,Food & Drink,Fast Food,,,,,,,
2014/11/05,2014-11-04 07:22:30 PM -0700,,-48.68,Signature purchase,false,MURPHYS SOUTH,Murphys South,Food & Drink,Restaurants,,,,,,,
2014/11/08,2014-11-07 05:45:42 PM -0700,,-24.05,Signature purchase,false,PEI WEI #0104      Q02,Pei Wei Asian Diner,Food & Drink,Fast Food,,,,,,,
2014/11/08,2014-11-07 07:23:24 PM -0700,,-2.15,Signature purchase,false,WENDY'S #306,Wendy's 306 Q25,Food & Drink,Fast Food,,,,,,,
2014/11/08,2014-11-08 04:38:12 PM -0700,,-17.83,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/11/08,2014-11-08 11:08:24 AM -0700,,-20.97,Signature purchase,false,U-HAULNICKS AUTO REPAI,U Haulnicks Auto Repair,Travel,Car Rental,,,,,,,
2014/11/11,2014-11-10 05:01:09 PM -0700,,-12.47,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2014/11/14,2014-11-14 05:16:21 AM -0700,,450.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/11/15,2014-11-14 05:21:24 PM -0700,,-32.45,Pin purchase,false,TARGET T1769,Target Super Superior Cous,Food & Drink,Groceries,,,,,,,
2014/11/15,2014-11-15 03:56:07 PM -0700,,-195.05,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/11/16,2014-11-15 05:31:20 PM -0700,,-27.51,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/11/21,2014-11-20 07:57:45 PM -0700,,-52.96,Signature purchase,false,RED ROBIN #20,Red Robin,Food & Drink,Restaurants,,,,,,,
2014/11/21,2014-11-21 04:29:25 PM -0700,,-13.24,Signature purchase,false,QDOBA MEXICAN GRILL-03,Qdoba Restaurant,Food & Drink,Fast Food,,,,,,,
2014/11/22,2014-11-21 05:34:34 PM -0700,,-38.51,Pin purchase,false,TARGET T0064,Target Bould Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/11/22,2014-11-21 05:40:26 PM -0700,,-2.90,Signature purchase,false,MCDONALD'S F109,Mcdonald's,Food & Drink,Fast Food,,,,,,,
2014/11/23,2014-11-22 05:41:38 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/11/22,2014-11-22 12:14:00 PM -0700,,-13.14,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2014/11/23,2014-11-23 03:02:18 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/11/24,2014-11-23 05:15:12 PM -0700,,-133.63,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/11/24,2014-11-23 06:29:50 PM -0700,,-18.73,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/11/28,2014-11-28 04:51:42 AM -0700,,450.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/11/29,2014-11-28 05:30:36 PM -0700,,-30.55,Signature purchase,false,PEI WEI #0104      Q02,Pei Wei Asian Diner,Food & Drink,Fast Food,,,,,,,
2014/11/28,2014-11-28 10:35:11 AM -0700,,-20.89,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/11/30,2014-11-29 06:17:40 PM -0700,,-126.97,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/11/30,2014-11-30 02:44:52 PM -0700,,-38.86,Signature purchase,false,DOTS DINER ON THE HILL,Dots Diner On The Hill,Food & Drink,Fast Food,,,,,,,
2014/12/04,2014-12-03 06:46:30 PM -0700,,-30.43,Signature purchase,false,KHOW THAI CAFE,Khow Thai Cafe,Food & Drink,Restaurants,,,,,,,
2014/12/04,2014-12-03 07:07:22 PM -0700,,-12.38,Signature purchase,false,SQ *LAUGHING GOAT COFF,Laughing Goat Coff,Food & Drink,Restaurants,,,,,,,
2014/12/04,2014-12-04 01:20:48 PM -0700,,-3.00,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2014/12/04,2014-12-04 08:09:29 AM -0700,,-27.13,Pin purchase,false,KING SOOPERS,3600 Table Mesa Boulder Cous,Food & Drink,Groceries,,,,,,,
2014/12/06,2014-12-05 06:14:10 PM -0700,,-4.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/12/06,2014-12-05 08:12:27 PM -0700,,-24.86,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2014/12/07,2014-12-06 07:14:41 PM -0700,,-6.50,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/12/07,2014-12-07 04:37:15 PM -0700,,-106.00,Pin purchase,false,COSTCO WHSE #0480,Costco Whse 0480 Superior Cous,Uncategorized,Other Shopping,,,,,,,
2014/12/12,2014-12-12 04:26:24 AM -0700,,450.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/12/13,2014-12-12 06:40:23 PM -0700,,-16.29,Signature purchase,false,WAHOO'S FISH TACOS 103,Wahoo's Fish Tacos,Food & Drink,Restaurants,,,,,,,
2014/12/14,2014-12-13 06:06:26 PM -0700,,-51.25,Signature purchase,false,CALIFORNIA PIZZA 242,California Pizza Kitchen,Food & Drink,Restaurants,,,,,,,
2014/12/14,2014-12-13 06:14:01 PM -0700,,-21.50,Signature purchase,false,CENTURY THEATRES 492,Century Theatres,Culture,Movies,,,,,,,
2014/12/14,2014-12-13 06:15:44 PM -0700,,-3.85,Signature purchase,false,CENTURY THEATRES 492,Cinemark Century Movie Theatre,Culture,Movies,,,,,,,
2014/12/13,2014-12-13 08:55:05 AM -0700,,-90.07,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/14,2014-12-14 01:16:54 PM -0700,,-9.50,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/12/14,2014-12-14 02:40:02 PM -0700,,-67.88,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2014/12/14,2014-12-14 12:57:14 PM -0700,,-54.48,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/19,2014-12-18 06:22:14 PM -0700,,-20.82,Signature purchase,false,WAHOO'S FISH TACOS 103,Wahoo's Fish Tacos,Food & Drink,Restaurants,,,,,,,
2014/12/19,2014-12-18 06:41:31 PM -0700,,-5.00,Signature purchase,false,WAHOO'S FISH TACOS 103,Wahoo's Fish Tacos,Food & Drink,Restaurants,,,,,,,
